method,queries,mrr,hit@1,precision@1,recall@1,ndcg@1,hit@3,precision@3,recall@3,ndcg@3,hit@5,precision@5,recall@5,ndcg@5,hit@10,precision@10,recall@10,ndcg@10
bm25,20,0.975,0.95,0.95,0.95,0.95,1.0,0.3333333333333333,1.0,0.9815464876785729,1.0,0.2,1.0,0.9815464876785729,1.0,0.1,1.0,0.9815464876785729
